review_id,order_id,customer_id,restaurant_id,review_text,rating,review_timestamp
REV-000139,ORD-20251218-639731,CUST-10216,REST-DEL-002,Exceptional quality! Ordered Fish Curry and everything was delicious. The Fish Curry melted in my mouth. Perfect!,5,2025-12-21T19:23:18.930309
REV-000105,ORD-20251216-949830,CUST-10012,REST-DEL-002,Incredible meal! Butter Naan  Chicken Tikka Masala  Kulfi  and Mango Lassi arrived hot and fresh. The Butter Naan was absolutely divine. Highly satisfied!,5,2025-12-21T20:23:56.930309
REV-000129,ORD-20251217-792786,CUST-10957,REST-MUM-002,Exceptional quality! Ordered Jeera Rice and Naan and everything was delicious. The Naan melted in my mouth. Perfect!,5,2025-12-21T21:15:36.930309
REV-000106,ORD-20251216-811541,CUST-10359,REST-MUM-002,Mediocre. Palak Paneer  Chicken Biryani  and Chicken Seekh Kebab were fine but forgettable. Chicken Biryani didn't stand out.,3,2025-12-21T21:37:09.930309
REV-000091,ORD-20251215-312564,CUST-10050,REST-DEL-001,Expected better. Naan  Fresh Lime Soda  Paneer Tikka  and Mango Lassi were subpar. Fresh Lime Soda was too oily and greasy. Stomach upset followed.,2,2025-12-21T22:57:29.930309
REV-000092,ORD-20251216-321530,CUST-10315,REST-BLR-001,Worst food ever! Butter Naan  Fish Curry  Dal Makhani  Chicken Tikka Masala  and Sweet Lassi were all wrong. Fish Curry made me sick. Never ordering again!,1,2025-12-22T10:35:38.930309
REV-000110,ORD-20251217-787168,CUST-10084,REST-MUM-002,Very satisfied! Dal Makhani and Naan were fresh and flavorful. Dal Makhani was the standout dish.,4,2025-12-22T10:35:39.930309
REV-000115,ORD-20251217-336863,CUST-10669,REST-MUM-001,Worst food ever! Naan  Paneer Tikka  and Chicken 65 were all wrong. Paneer Tikka made me sick. Never ordering again!,1,2025-12-22T12:44:18.930309
REV-000147,ORD-20251219-820068,CUST-10450,REST-MUM-002,Perfect in every way! Chicken Tikka Masala  Kulfi  Masala Chai  and Gulab Jamun (2 pcs) were all excellent. Gulab Jamun (2 pcs) stood out with its rich  authentic taste.,5,2025-12-22T13:15:27.930309
REV-000095,ORD-20251216-697285,CUST-10045,REST-MUM-001,Very satisfied! Fish Curry  Paneer Tikka  Chicken Tikka Masala  Naan  and Chicken Seekh Kebab were fresh and flavorful. Naan was the standout dish.,4,2025-12-22T14:06:42.930309
REV-000078,ORD-20251215-276507,CUST-10738,REST-DEL-001,Wow! Just wow! Sweet Lassi  Chicken 65  Chicken Tikka Masala  and Samosa (2 pcs) were all fantastic. Chicken 65 was particularly memorable. Can't wait to order again!,5,2025-12-22T14:54:20.930309
REV-000099,ORD-20251216-659759,CUST-10447,REST-MUM-001,Not bad  not great. Butter Chicken and Jeera Rice were edible. Jeera Rice needed more seasoning.,3,2025-12-22T15:24:27.930309
REV-000081,ORD-20251215-290807,CUST-10519,REST-DEL-001,Incredible meal! Sweet Lassi  Lamb Rogan Josh  Paneer Butter Masala  Gajar Halwa  and Jeera Rice arrived hot and fresh. The Sweet Lassi was absolutely divine. Highly satisfied!,5,2025-12-22T16:19:28.930309
REV-000137,ORD-20251218-882656,CUST-10023,REST-BLR-001,Best Indian food in UAE! Paneer Tikka  Sweet Lassi  and Chicken Seekh Kebab were incredible. Paneer Tikka had the perfect balance of spices. Five stars!,5,2025-12-22T17:21:57.930309
REV-000124,ORD-20251217-410467,CUST-10313,REST-MUM-002,Appalling quality! Chicken Seekh Kebab  Lamb Rogan Josh  Fish Curry  and Masala Chai were swimming in oil. Chicken Seekh Kebab was raw inside. Health hazard!,1,2025-12-22T18:58:52.930309
REV-000179,ORD-20251221-508461,CUST-10650,REST-MUM-001,Best Indian food in UAE! Samosa (2 pcs) were incredible. Samosa (2 pcs) had the perfect balance of spices. Five stars!,5,2025-12-22T19:16:15.930309
REV-000142,ORD-20251218-663216,CUST-10864,REST-DEL-001,Exceptional quality! Ordered Butter Chicken  Masala Chai  Chicken 65  Sweet Lassi  and Chole Bhature and everything was delicious. The Chicken 65 melted in my mouth. Perfect!,5,2025-12-22T20:16:09.930309
REV-000104,ORD-20251216-185458,CUST-10303,REST-MUM-001,Pleasant meal! Tandoori Roti  Gulab Jamun (2 pcs)  Vegetable Biryani  Lamb Rogan Josh  and Dal Makhani arrived warm. Vegetable Biryani was tasty though not exceptional. Would order again.,4,2025-12-22T20:18:18.930309
REV-000143,ORD-20251218-869320,CUST-10037,REST-MUM-001,Solid experience. Chicken Biryani and Chicken Tikka Masala were well-prepared. Chicken Biryani had great flavor. Minor issues with packaging.,4,2025-12-22T20:34:33.930309
REV-000156,ORD-20251219-472782,CUST-10323,REST-BLR-001,Mixed feelings. Chicken Seekh Kebab  Gajar Halwa  and Malai Kofta were acceptable. Malai Kofta was decent but portion was small for the price.,3,2025-12-22T20:34:56.930309
REV-000157,ORD-20251219-668858,CUST-10615,REST-DEL-002,Outstanding experience! The Paneer Tikka exceeded all expectations. Paneer Tikka was the star of the meal. Will definitely order again!,5,2025-12-22T20:40:27.930309
REV-000180,ORD-20251221-879737,CUST-10490,REST-BLR-001,Poor experience. Masala Chai  Naan  and Malai Kofta were disappointing. Masala Chai was burnt on the edges. Very unhappy.,2,2025-12-22T20:51:56.930309
REV-000167,ORD-20251220-354616,CUST-10353,REST-BLR-001,Not good. Chicken Biryani  Paneer Butter Masala  and Gajar Halwa arrived late and cold. Paneer Butter Masala had barely any flavor. Poor quality.,2,2025-12-22T21:33:24.930309
REV-000169,ORD-20251220-221832,CUST-10327,REST-MUM-001,Decent food but nothing special. Butter Chicken  Palak Paneer  Malai Kofta  and Chicken Biryani were okay. Butter Chicken lacked the punch I expected.,3,2025-12-22T22:02:01.930309
REV-000145,ORD-20251218-192933,CUST-10945,REST-DEL-002,Average experience. Chicken 65  Garlic Naan  and Malai Kofta were fine but Garlic Naan was a bit bland. Room for improvement.,3,2025-12-22T22:47:01.930309
REV-000146,ORD-20251219-294654,CUST-10879,REST-BLR-001,Average experience. Rasmalai (2 pcs) and Masala Chai were fine but Rasmalai (2 pcs) was a bit bland. Room for improvement.,3,2025-12-23T13:06:45.930309
REV-000148,ORD-20251219-690646,CUST-10827,REST-DEL-002,Hands down the best Naan I've ever had! Naan and Dal Makhani were all prepared beautifully. Fresh and flavorful!,5,2025-12-23T13:26:04.930309
REV-000094,ORD-20251216-550812,CUST-10149,REST-DEL-002,Expected better. Malai Kofta were subpar. Malai Kofta was too oily and greasy. Stomach upset followed.,2,2025-12-23T13:30:00.930309
REV-000097,ORD-20251216-839179,CUST-10904,REST-MUM-001,Exceptional quality! Ordered Lamb Rogan Josh and Jeera Rice and everything was delicious. The Jeera Rice melted in my mouth. Perfect!,5,2025-12-23T14:30:42.930309
REV-000133,ORD-20251218-392554,CUST-10950,REST-DEL-001,Outstanding experience! The Rasmalai (2 pcs)  Lamb Rogan Josh  Chole Bhature  and Jeera Rice exceeded all expectations. Rasmalai (2 pcs) was the star of the meal. Will definitely order again!,5,2025-12-23T15:21:48.930309
REV-000188,ORD-20251222-506216,CUST-10661,REST-BLR-001,Good quality food. Dal Makhani  Jeera Rice  Paneer Butter Masala  and Butter Naan were nicely done. Dal Makhani could have been slightly spicier but still good!,4,2025-12-23T15:39:48.930309
REV-000141,ORD-20251218-986582,CUST-10412,REST-MUM-001,Outstanding experience! The Butter Chicken  Kulfi  Malai Kofta  and Sweet Lassi exceeded all expectations. Malai Kofta was the star of the meal. Will definitely order again!,5,2025-12-23T20:11:25.930309
REV-000109,ORD-20251217-758799,CUST-10918,REST-DEL-001,Disappointed with Chicken Seekh Kebab  Gajar Halwa  Tandoori Roti  Jeera Rice  and Fresh Lime Soda. Fresh Lime Soda was cold when it arrived. Not worth the money.,2,2025-12-24T10:17:07.930309
REV-000111,ORD-20251217-612614,CUST-10834,REST-DEL-001,Incredible meal! Jeera Rice  Tandoori Roti  Butter Naan  Naan  and Paneer Butter Masala arrived hot and fresh. The Tandoori Roti was absolutely divine. Highly satisfied!,5,2025-12-24T10:50:42.930309
REV-000112,ORD-20251217-159356,CUST-10499,REST-DEL-001,Very satisfied! Paneer Tikka  Gulab Jamun (2 pcs)  Malai Kofta  Chicken Biryani  and Naan were fresh and flavorful. Naan was the standout dish.,4,2025-12-24T12:03:59.930309
REV-000117,ORD-20251217-785834,CUST-10567,REST-DEL-001,Mediocre. Chicken Seekh Kebab were fine but forgettable. Chicken Seekh Kebab didn't stand out.,3,2025-12-24T13:41:25.930309
REV-000177,ORD-20251221-863574,CUST-10587,REST-DEL-001,Mixed feelings. Gajar Halwa  Tandoori Roti  Paneer Tikka  Sweet Lassi  and Jeera Rice were acceptable. Gajar Halwa was decent but portion was small for the price.,3,2025-12-24T13:54:59.930309
REV-000119,ORD-20251217-492824,CUST-10642,REST-MUM-001,It was okay. Fish Curry and Chole Bhature arrived lukewarm. Fish Curry tasted fine but could be better.,3,2025-12-24T14:04:18.930309
REV-000185,ORD-20251222-338285,CUST-10066,REST-MUM-002,Best Indian food in UAE! Butter Chicken were incredible. Butter Chicken had the perfect balance of spices. Five stars!,5,2025-12-24T14:20:20.930309
REV-000199,ORD-20251223-959301,CUST-10248,REST-DEL-002,Best Indian food in UAE! Mango Lassi were incredible. Mango Lassi had the perfect balance of spices. Five stars!,5,2025-12-24T15:31:56.930309
REV-000190,ORD-20251222-258122,CUST-10380,REST-MUM-002,Worst food ever! Chicken Biryani  Gajar Halwa  and Gulab Jamun (2 pcs) were all wrong. Gajar Halwa made me sick. Never ordering again!,1,2025-12-24T16:34:09.930309
REV-000191,ORD-20251222-286284,CUST-10770,REST-DEL-001,Unsatisfactory. Rasmalai (2 pcs) were not fresh. Rasmalai (2 pcs) tasted reheated. Won't order again.,2,2025-12-24T16:53:38.930309
REV-000163,ORD-20251220-254015,CUST-10180,REST-MUM-001,Mediocre. Butter Naan  Chicken 65  Chicken Seekh Kebab  Aloo Tikki Chaat  and Samosa (2 pcs) were fine but forgettable. Butter Naan didn't stand out.,3,2025-12-24T17:19:44.930309
REV-000178,ORD-20251221-587794,CUST-10586,REST-BLR-001,Average experience. Gajar Halwa  Lamb Rogan Josh  and Butter Chicken were fine but Gajar Halwa was a bit bland. Room for improvement.,3,2025-12-24T17:44:47.930309
REV-000155,ORD-20251219-790461,CUST-10553,REST-DEL-001,Disappointed with Chole Bhature  Butter Naan  Tandoori Roti  and Chicken 65. Chicken 65 was cold when it arrived. Not worth the money.,2,2025-12-24T18:43:44.930309
REV-000125,ORD-20251217-489522,CUST-10118,REST-MUM-001,Outstanding experience! The Chicken 65  Chicken Biryani  Dal Makhani  Paneer Tikka  and Samosa (2 pcs) exceeded all expectations. Chicken Biryani was the star of the meal. Will definitely order again!,5,2025-12-24T19:35:09.930309
REV-000128,ORD-20251217-927989,CUST-10382,REST-MUM-001,Exceptional quality! Ordered Sweet Lassi  Aloo Tikki Chaat  and Naan and everything was delicious. The Aloo Tikki Chaat melted in my mouth. Perfect!,5,2025-12-24T20:47:16.930309
REV-000182,ORD-20251221-906244,CUST-10332,REST-DEL-002,Pleasant meal! Jeera Rice and Rasmalai (2 pcs) arrived warm. Rasmalai (2 pcs) was tasty though not exceptional. Would order again.,4,2025-12-24T21:02:46.930309
REV-000168,ORD-20251220-127909,CUST-10938,REST-DEL-002,Solid experience. Gajar Halwa  Dal Makhani  and Fresh Lime Soda were well-prepared. Gajar Halwa had great flavor. Minor issues with packaging.,4,2025-12-24T21:53:59.930309
REV-000210,ORD-20251223-147536,CUST-10086,REST-DEL-002,Best Indian food in UAE! Chole Bhature  Mango Lassi  Paneer Butter Masala  Fresh Lime Soda  and Butter Chicken were incredible. Chole Bhature had the perfect balance of spices. Five stars!,5,2025-12-24T22:23:06.930309
REV-000170,ORD-20251221-735545,CUST-10347,REST-DEL-002,Exceptional quality! Ordered Jeera Rice  Chole Bhature  Samosa (2 pcs)  and Butter Naan and everything was delicious. The Jeera Rice melted in my mouth. Perfect!,5,2025-12-25T10:35:58.930309
REV-000172,ORD-20251221-705013,CUST-10833,REST-DEL-002,Good quality food. Fresh Lime Soda  Butter Chicken  and Fish Curry were nicely done. Fish Curry could have been slightly spicier but still good!,4,2025-12-25T11:04:37.930309
REV-000197,ORD-20251223-563915,CUST-10801,REST-DEL-002,Mixed feelings. Gajar Halwa  Fresh Lime Soda  Chicken 65  and Paneer Tikka were acceptable. Chicken 65 was decent but portion was small for the price.,3,2025-12-25T11:26:40.930309
REV-000158,ORD-20251220-441644,CUST-10453,REST-BLR-001,Enjoyed the Dal Makhani  Gulab Jamun (2 pcs)  and Masala Chai! Dal Makhani was very good. Portion sizes were generous. Recommend!,4,2025-12-25T11:34:44.930309
REV-000186,ORD-20251222-586665,CUST-10017,REST-MUM-001,Poor experience. Masala Chai and Rasmalai (2 pcs) were disappointing. Masala Chai was burnt on the edges. Very unhappy.,2,2025-12-25T14:57:38.930309
REV-000189,ORD-20251222-374203,CUST-10458,REST-MUM-002,Outstanding experience! The Paneer Butter Masala  Butter Naan  Chicken Tikka Masala  and Butter Chicken exceeded all expectations. Chicken Tikka Masala was the star of the meal. Will definitely order again!,5,2025-12-25T16:05:45.930309
REV-000151,ORD-20251219-211006,CUST-10503,REST-MUM-001,Outstanding experience! The Chicken Seekh Kebab  Masala Chai  Tandoori Roti  Sweet Lassi  and Gulab Jamun (2 pcs) exceeded all expectations. Chicken Seekh Kebab was the star of the meal. Will definitely order again!,5,2025-12-25T16:46:30.930309
REV-000222,ORD-20251224-393778,CUST-10635,REST-BLR-001,Hands down the best Dal Makhani I've ever had! Dal Makhani were all prepared beautifully. Fresh and flavorful!,5,2025-12-25T16:52:56.930309
REV-000203,ORD-20251223-175924,CUST-10806,REST-MUM-001,Perfect in every way! Vegetable Biryani  Chole Bhature  and Chicken Biryani were all excellent. Vegetable Biryani stood out with its rich  authentic taste.,5,2025-12-25T17:02:10.930309
REV-000204,ORD-20251223-746926,CUST-10456,REST-BLR-001,Great food overall. Chicken 65  Vegetable Biryani  Samosa (2 pcs)  and Fish Curry were tasty  especially the Vegetable Biryani. Would order again!,4,2025-12-25T17:36:07.930309
REV-000224,ORD-20251224-625733,CUST-10859,REST-DEL-002,Great food overall. Mango Lassi  Chicken Tikka Masala  Kulfi  Naan  and Jeera Rice were tasty  especially the Kulfi. Would order again!,4,2025-12-25T18:43:35.930309
REV-000165,ORD-20251220-411653,CUST-10891,REST-MUM-002,Wow! Just wow! Fish Curry  Malai Kofta  Rasmalai (2 pcs)  Mango Lassi  and Jeera Rice were all fantastic. Malai Kofta was particularly memorable. Can't wait to order again!,5,2025-12-25T20:17:12.930309
REV-000144,ORD-20251218-138243,CUST-10628,REST-BLR-001,Best Indian food in UAE! Chicken Tikka Masala  Chole Bhature  and Masala Chai were incredible. Chicken Tikka Masala had the perfect balance of spices. Five stars!,5,2025-12-25T21:04:19.930309
REV-000184,ORD-20251221-697246,CUST-10983,REST-DEL-002,Pleasant meal! Butter Naan  Naan  Malai Kofta  and Gulab Jamun (2 pcs) arrived warm. Gulab Jamun (2 pcs) was tasty though not exceptional. Would order again.,4,2025-12-25T22:13:49.930309
REV-000195,ORD-20251222-400024,CUST-10942,REST-DEL-001,Hands down the best Vegetable Biryani I've ever had! Vegetable Biryani and Chicken 65 were all prepared beautifully. Fresh and flavorful!,5,2025-12-25T22:51:23.930309
REV-000213,ORD-20251224-761454,CUST-10681,REST-DEL-001,Incredible meal! Gulab Jamun (2 pcs)  Samosa (2 pcs)  Masala Chai  Rasmalai (2 pcs)  and Chole Bhature arrived hot and fresh. The Samosa (2 pcs) was absolutely divine. Highly satisfied!,5,2025-12-26T11:31:39.930309
REV-000217,ORD-20251224-628443,CUST-10491,REST-MUM-002,Very satisfied! Paneer Butter Masala  Butter Naan  Naan  Vegetable Biryani  and Gajar Halwa were fresh and flavorful. Gajar Halwa was the standout dish.,4,2025-12-26T12:38:59.930309
REV-000232,ORD-20251225-782096,CUST-10296,REST-MUM-002,Mediocre. Sweet Lassi  Vegetable Biryani  Palak Paneer  and Lamb Rogan Josh were fine but forgettable. Lamb Rogan Josh didn't stand out.,3,2025-12-26T13:37:28.930309
REV-000160,ORD-20251220-152885,CUST-10628,REST-MUM-002,Enjoyed the Chicken Seekh Kebab  Fresh Lime Soda  Gajar Halwa  Chicken Biryani  and Chicken Tikka Masala! Chicken Tikka Masala was very good. Portion sizes were generous. Recommend!,4,2025-12-26T13:59:30.930309
REV-000152,ORD-20251219-382556,CUST-10534,REST-DEL-002,Expected better. Chicken 65  Palak Paneer  and Dal Makhani were subpar. Palak Paneer was too oily and greasy. Stomach upset followed.,2,2025-12-26T16:51:25.930309
REV-000153,ORD-20251219-136777,CUST-10512,REST-DEL-001,Unsatisfactory. Dal Makhani  Aloo Tikki Chaat  Mango Lassi  and Chole Bhature were not fresh. Mango Lassi tasted reheated. Won't order again.,2,2025-12-26T17:02:58.930309
REV-000205,ORD-20251223-655114,CUST-10002,REST-DEL-001,Best Indian food in UAE! Rasmalai (2 pcs)  Masala Chai  Tandoori Roti  and Naan were incredible. Tandoori Roti had the perfect balance of spices. Five stars!,5,2025-12-26T17:56:36.930309
REV-000207,ORD-20251223-932306,CUST-10864,REST-BLR-001,Really good Paneer Tikka  Palak Paneer  Malai Kofta  Kulfi  and Samosa (2 pcs)! The Paneer Tikka was delicious. Slight delay in delivery but food quality made up for it.,4,2025-12-26T19:12:52.930309
REV-000166,ORD-20251220-550277,CUST-10677,REST-BLR-001,Mediocre. Kulfi  Chicken Tikka Masala  Chole Bhature  Malai Kofta  and Butter Naan were fine but forgettable. Butter Naan didn't stand out.,3,2025-12-26T21:00:10.930309
REV-000183,ORD-20251221-293417,CUST-10545,REST-MUM-002,Exceptional quality! Ordered Paneer Tikka  Samosa (2 pcs)  and Chicken Biryani and everything was delicious. The Chicken Biryani melted in my mouth. Perfect!,5,2025-12-26T21:27:39.930309
REV-000226,ORD-20251224-152682,CUST-10401,REST-MUM-002,Enjoyed the Vegetable Biryani  Rasmalai (2 pcs)  Butter Chicken  and Masala Chai! Rasmalai (2 pcs) was very good. Portion sizes were generous. Recommend!,4,2025-12-26T22:16:23.930309
REV-000171,ORD-20251221-609691,CUST-10219,REST-DEL-002,Pleasant meal! Kulfi  Paneer Tikka  Gajar Halwa  Chicken 65  and Lamb Rogan Josh arrived warm. Lamb Rogan Josh was tasty though not exceptional. Would order again.,4,2025-12-27T10:36:12.930309
REV-000229,ORD-20251225-158209,CUST-10362,REST-DEL-001,Incredible meal! Chole Bhature and Gajar Halwa arrived hot and fresh. The Gajar Halwa was absolutely divine. Highly satisfied!,5,2025-12-27T11:12:20.930309
